userName,content,score,Year,Month,Day
Pengguna Google,Mari bersama beri bintang 1 bila masih ada watermark Untuk dapat kan uang bisa aja udah dari iklan Ini udah iklan banyak di tambah lagi pakai watermak 🤔 Coba deh free tapi watermarknya di hilangkan Pasti banyak yg menyukai aplikasi ini,1,2020,1,13
Pengguna Google,Tengkiyuu sudah membantu pekerjaan saya Jadi ga ribet. Karena waktu mengscan satu² di mesin printer sangat membuanv waktu dan menjadi semakin lama. Bermanfaat banget dengan aplikasi ini,5,2020,1,12
Pengguna Google,"Aplikasi yang sangat berguna untuk menggantikan scanner PC yang harus menyalakan komputer dulu, dengan aplikasi di handphone kirim foto dokumen sangat praktis dan jelas hasil scannernya",5,2019,12,11
Pengguna Google,"Masya Allah.. ini aplikasi benar² sangat bermanfaat,, sangat membantu,, sangat mudah digunakan.. Utk pengajar sprti sy yg hrs sering mngarsipkan berkas dll.. menggunakan aplikasi ini jls sangat mmbantu sekali.. Terimakasih siapapun yg sdh mnciptakan ini..",5,2019,12,10
Pengguna Google,"Saya gaptek. Setelah scan bingung dimana hasil tersimpan. Setelah cekrak cekrek, entah kesenggol apanya, gak bisa lanjut scan. Tapi saya belum kenyerah, nanti minta diajari ke anak- anak muda. Sebenarnya praktis",1,2019,12,2
Pengguna Google,"Sangat membantu saya untuk scan dokumen penting dalam situasi yang genting. Cocok untuk kamu pelajar, mahasiswa, dan karyawan yang sedang bepergian ke luar tapi harus scan dokumen. Gak ribet",5,2019,11,24
Pengguna Google,"Sudah 5 tahun pake apk ini nih yg ini emang top banget lah, tp duluu, itu duluu,, sekarang ada watermark nya, jd uninstall aja lah yah, makasih sudah pernah sangat membantu, tp mohon maaf sekarang malah mengganggu",1,2019,11,21
Pengguna Google,"Sangat bermanfaat bagi pengguna yang tidak ingin ribet-ribet pake scanner, maupun yang belum punya scanner. Sangat membantu 😁",5,2019,11,19
Pengguna Google,"Setelah update ada watermark, ok lah. Tapi masih ada apk yg serupa tanpa watermark. Butuh pengakuan tapi bikin risih, scan dokumen ada watermark camscanner nya. Daripada watermark masih bijak sponsor walaupun harus nunggu 1 menit.",1,2019,11,18
Pengguna Google,"ulasan ini berdasarkan BUKAN penggunaan premium, kelebihan dari aplikasi ini dibanding aplikasi sejenis adalah banyak jenis dokumen yang bisa di scan (misal dokumen, id card, buku [menariknya ini bisa mengenali jari & otomatis menghapusnya dari hasil scan], dll), hasil scan terang, tidak banyak iklan. kekurangannya diantaranya hasil scan sangat peka terhadap bayangan (bayangan hp & tangan), karena bukan pengguna premium pada hasil scan format pdf terdapat watermark ""Scanned by CamScanner""",4,2019,11,14
Pengguna Google,"Sangat membantu dlm bekerja, tdk perlu pakai scan lagi. Di mana pun n kapan pun bisa scan. Hanya aja dia ada tulisan di bawah nya ""scan by camscanner"". Gmn ya caranya biar tulisan di bawah nya gk ada,,,,",5,2019,11,14
Pengguna Google,Ini aplikasi pertama di buka bagus tapi pas buka ke 2 kalinya eh gak bisa kebuka tolong perbaiki lagi apknya saya kasih bintang 4 dulu nanti kalau udah lancar baru kasih bintang 5,4,2019,11,13
Pengguna Google,"Mau nanya ni kak, kalo mau lihat hasil ukuran file pdf yg kita scan, dibagian mn ya. Trs kalo mau ngompres Krn ukuran file kebesaran bisa gk? Gimana cara nya ya. Yg tau mohon bantuannya. Terimakasih",4,2019,11,12
Pengguna Google,"2tahun pake camscaner awalnya bagus2 aja tanpa watermark, bbrp bulan lalu malah sering ngblang harus download ulang berkali2 ngblang lg gk bisa d pake lg, ngabisin waktu sm kuota, pdhl lg urgent. Ditambah skrg knp harus pake watermark sih dan harus berbayar kalo watermarknya d ilangin, yaudah deh unistal aja.",1,2019,11,9
Pengguna Google,"Sacara penggunaan sangat mudah, bahasa mudah dimengerti, pilihan tampilan hasil scan beragam. Saya merekomendasikan app ini bagi yg perlu penunjang scan hp",5,2019,11,8
Pengguna Google,Sangat - Sangat Membantu untuk melakukan SCAN dengan HP. Gak sia sia saya Download. Buat temen2. Coba Di pelajari dulu aplikasinya. Sangat membatu Pengiriman data dari jarak jauh. Pokony super KEREN,5,2019,10,21
Pengguna Google,Saya tidak suka ketika saya download file yg terbuka dibaca oleh camscanner. Dan tidak bisa di ganti dengan pembaca file lain. Karena aplikasi cam scanner tidak selengkap pembaca file lain,4,2019,10,18
Pengguna Google,"Ini nih aplikasi mantul,,, kalau gk ada printer mau scan kan ada opsional lain,, kembangkan deh pokoknya",5,2019,10,18
Pengguna Google,"Wah dengan adanya CS scan ini gak usah perlu harus ke warnet dulu untuk scan data, tinggal foto scan di HP kirim mau melalui program apa aja email, WA dll bisa. Pokoke keren banget deh, jujur saya dikasih tau keponakan saya & akan saya kasih ke semua teman2 saya lainnya thx.",5,2019,10,12
Pengguna Google,"Kualitas scan akan jauh lebih detail jika terhubung dengan paket data. Jika paket data off, kualitas scan agak buram. Semoga kedepannya bisa di tingkat kan lagi kualitas nya. Terimakasih",4,2019,10,9
Pengguna Google,"saya sudah memilih untuk berlangganan bulanan apliikasi ini, namun ketika proses save file ""scan ID"", tetap kembali pada oppsi ""berlangganan 7 hari atau bulanan"" dan saya harus menunggu beberapa menit namun saya kembali pilih save file tetap kembali pada opsi tersebut.",1,2019,10,6
Pengguna Google,"Trimakasih sudah membantu secara simpel dengan adanya aplikasi, mudah digunakan untuk merubah dokumen Hard file menjadi soft file.",5,2019,9,28
Pengguna Google,"Developer , bagaimana mengatasi error nya aplikasi cam scanner ? Krna saya sdh coba buka bbrpa kali tapi tetap error. Sedangkan file saya ada banyak sekali. Mohon quick response nya . terima kasih.",5,2019,9,28
Pengguna Google,"Lumayan buat nyimpen dokumen., meskipun pas akan dibuka hrs uninstall .. Ke depannya mudah2an tdk terjadi seperti ini lg hrs instal ulang... Awalnya kaget jg mslhnya dikhawatirkan begitu uninstall data2 hilang, ternyata masih ad.. He..he... Tqs. to play protect....",2,2019,9,24
Pengguna Google,"Sangat membantu dalam hal pekerjaan,ngirim absen,foto,jd lebih nyata dan seperti aslinya.mantap CS Scaner trs tingkatkan kualitasnya.",5,2019,9,22
Pengguna Google,"Sempat unistall krn katanya ad Malware nya, tp setelah ad pengumuman dari google kalo aplikasi ini dah d perbaiki saya install ulang, Alhamdulillah data2 awal saya g ilang.. Praktis cara pengoperasian nya. Hasilnya memuaskan",5,2019,9,17
Pengguna Google,"Sangat membantu, terutama saat mau mengirim dokument, sehingga tidak perlu pakai alat scaner, cukup bermodalkan HP android yg sdh terpasang aplikasi CamScanner, tinggal foto dokument yg mau dikirim, kemudian scan dan setting dg aplikasi CamScanner.",5,2019,9,16
Pengguna Google,Setelah kemaren dihapus dari play store akhirnya bisa dipakai lagi. Tetap jadi aplikasi scan favorit dibanding lainnya.,5,2019,9,16
Pengguna Google,dulu lumayan. sekarang terdeteksi sebagai virus/malware berbahaya untuk hp. tidak dapat mengirim melalui share it ke pc lagi. harus dipindah dulu ke galeri yg hasilnya malah tidak beraturan lagi filenya. hanya bisa melalui bluetooth yg paling cepat. tapi secepat2nya bluetooth. kalo bisa transfer file via kabel data.,1,2019,9,11
Pengguna Google,Aplikasi yg bagus. Tpi kenapa aplikasi terdeteksi Virus.. Sehingga di anjurkan untuk di uninstal.. mohon di tanggapi dan di tunggu perbaikannya..,5,2019,9,11
Pengguna Google,"Top banget, bisa nyimpan data sampai ratusan buah, dan dikelompokkan dalam folder. Bisa dishare bentuk jpg atau pdf, bisa dicompress juga loh.. 🤗",5,2019,9,11
Pengguna Google,"saat membutuhkan persetujuan pimpinan terhadap suatu hal dan perlu desposisi dari Beliau, jarak tdk pernah menjadi masalah dgn adanya aplikasi ini, iihh... keren banget deh, TOP",5,2019,9,10
Pengguna Google,"Layar kadang jadi putih dan sering keluar sendiri saat lagi pake mode batch, dan ""deteksi kertasnya"" kurang bagus, jadi sedikit sulit saat mengedit. Tapi overall lumayan bagus",3,2019,9,10
Pengguna Google,"Aplikasinya sangat membantu, karna untuk kebutuhan dokumen dokumen tidak perlu repot repot ke tukang fotocopy an, hanya tinggal buka hp, mulai aplikasi, foto/scan data yg di pilih lalu tinggal di save sudah selesai. Tidak perlu waktu lama, bisa di lakukan dimana saja dan kapan saja👍👍",5,2019,9,7
Pengguna Google,Knp aplikasi ini terdeteksi bahaya. Tanpa mikir panjang langsung uninstal. Tapi baru kepikiran data skripsi gue ada di aplikasi ini.!!!!!! Kecewaaaaaaa.! Hilang semua file gueee yaallah.,1,2019,9,7
Pengguna Google,"Dapat peringatan google skrg kok jadi aplikasi berbahaya? Terindikasi ada penipuan iklan di dalamnya. Terimakasih. Atas update terbaru, warning tersebut diatas sudah teratasi. Kembali bintang 5.",5,2019,9,6
Pengguna Google,Bagus utk saving document jdi pdf. Praktis n simple pengoperasiannya. Toong kurangi iklan -iklan nya..,5,2019,9,6
Pengguna Google,Camscanner adalah cara sederhana untuk mendokumentasikan hasil2 rapat yg terpampang di papan tulis atau layar. Cukup sempurna untuk melakukan scan dokumen2 penting seperti ktp. Kartu keluarga yang dibutuhkan untuk pembelian tiket kereta api umpamanya.,5,2019,9,6
Pengguna Google,"Aplikasi ini sangat membantu dalam proses penyimpanan. Tp,mengapa pada playstore sy mengirimkan notifkasi bahwa aplikasi ini berbahaya segera uninstal aplikasi. Permasalahan apakah pd aplikasi atau yang lain. Mohon bantuannya??",4,2019,9,6
Pengguna Google,"Saya sudah lama pakai ini, tp infonya ada virus malware yg ikut didalamnya, saya mau ambil semua dokumen didalamnya, tp sulit sebabnya apakah memang benar virus itu memang ada didalan CS ini ????",5,2019,9,5
Pengguna Google,Jangan Pakai Aplikasi Ini. aplikasi Ini Berbahaya Berusaha Untuk Menggunakan/melacak data2 saya. Dan Di gunakan Untuk Iklan2 Online. tolong di unninstal. Untung saja Di hp Saya Ada pemberitahuan/ Peringatan bahwa Aplikasi Ini Mencoba masuk/log in untuk ambil data saya.untuk iklan2 online !!!,1,2019,9,5
Pengguna Google,Bbrp file sy tersimpan di aplikasi camscanner ini.. tiba2 ada peringatan kalo ada virus terdeteksi.. langsung ter uninstall scra otomatis. Dan file hilang blm sempat sy backup,5,2019,9,5
Pengguna Google,"Knp tiba2 ada peringatan dr play protect kalo aplikasi ini ingin melakukan penipuan iklan melalui perangkat saya? Padahal sy sudah lama pakai aplikasi ini, sangat di syangkan!",1,2019,9,5
Pengguna Google,Aku baru aja uninstal aplikasi ini krn ada pemberitahuan dari google play syore aplikasi ini mencoba buat bikin iklan penipuan dari data saya.... Padahal sebelumnya gapernah ada masalah kaya gini,1,2019,9,5
Pengguna Google,"Membantu dalam menyecan dokumen dan berkas-berkas. Ada banyak juga variasinya, tidak hanya scan, aplikasi ini juga ada fitur ocr, kartu ucapan, dsb. Membutuhkan ruang penyimpanan yang cukup besar.",4,2019,9,5
Pengguna Google,Saya mengaktifkan alarm di hp saya untuk aplikasi yang jahat . Dan muncul notif dari alarm tersebut bahwa camscanner MENCOBA MENGGUNAKAN DATA SAYA UNTUK TINDAKAN YANG TIDAK BENAR. Tolong bisa jelaskan bagaimana kebenarannya ?,1,2019,9,5
Pengguna Google,"Bos tolong jangan disalah gunakan orang yg nemakai CamScanner bos, play protect saya mendeteksi penyalah gunaan aplikasi ""aplikasi ini mencoba menggunakan perangkat anda untuk melakukan penipuan iklan"" Aplikasi bos bagus tapi jangan seenaknya BOS !!",1,2019,9,5
Pengguna Google,"Sudah jamannya menyimpan dokumen dalam soft file. Bencana alam bisa terjadi di manapun, dokumen Hard copy bisa jadi musnah. Namun dengan menyimpan dlm format soft file, akan sangat membantu, di manapun kita berada dan membutuhkan file tsb, kita bisa mengunduhnya tanpa ribet. Semoga apk CS Scanner ini bisa tetap gratis selamanya.",5,2019,8,19
Pengguna Google,"bagus,,tapi bagaimana ya caranya menscan banyak trus d jadikan 1 file,,,mdh2n sgera d refisi agar kita bisa mengatur besar kecilnya ukuran yg kita inginkan,,misalnya klo kita ingin maksimal 1 mb agar kita bisa menyesuaikan sgitu maksimalnya terimakasih",4,2019,8,15
Pengguna Google,sangat membantu sekali untuk pekerjaan. tlg ditambah fitur utk membedakan foto dri galeri dan dri whatsapp dri pengambilan file.,4,2019,8,9
Pengguna Google,"suka banget sangat membantu, gak kayak yg lain yg cuma abal"" hasil jernih jelas, proses cepet bisa diatur pula ketajaman, kecerahannya tingkatkan selalu",5,2019,8,7
Pengguna Google,"kemarin saya download, dan aplikasi ini mewajibkan mencoba free trial untuk premium. setelah saya klik ok karena saya fikir hanya free trial dan tidak lanjutk ke premium, dan setelah itu saya hapus aplikasi ini. ternyata apk ini menagihkan langsung ke kartu kredit saya. saya dirugikan.",1,2019,7,30
Pengguna Google,sangat membantu saat harus kirim dokumen dan hasilnya sangat bagus ga kalah sama mesin scanner asal pengambilan gambar dan pencahayaan nya bagus.. 👍👍👍,5,2019,7,27
Pengguna Google,"app yg sangat bermanfaat, jumpa2 rekan kerja diluar kantor dan ada dokumen yg mesti discan, tdk perlu repot cukup pakai app ini semua beress. mantaplah!!",5,2019,7,22
Pengguna Google,"Aplikasi ini sangat membantu saya dalam utusan kantor terutama jika saya ingin menscan dokumen-dokumen saya, selain itu aplikasi ini juga dapat memperjelas warna dokumen setelah discan dengan berbagaimacam filter yang tersedia, selain itu file dapat dikirim dalam bentuk pdf / jpeg.",5,2019,7,21
Pengguna Google,"Aplikasi yang sangat mudah digunakan bagi siapa saja. Hasilnya juga cukup bagus, tidak kalah dengan alat scanner. Walaupun mungkin ada beberapa hasil yang kurang halus, namun tidak terlalu berpengaruh. Saya sering sekali menggunakan ini. Mudah dan praktis :)",4,2019,7,20
Pengguna Google,"Aplikasi yang Bagus, dan ini selalu membantu saya dari pada saya harus repot mencari tempat foto copy di luar rumah, Lebih praktis dan instan. Saya senang lebih terbantu, terimakasih kepada yang telah membuat aplikasi camscanner ini ya! 😊 👏🏼",5,2019,7,20
Pengguna Google,"mayoritas kasi 5 bintang...krn membantu sperti sy sangat membantu...yg gk puas namanya gaptek...ada yg bilang masalah premium, ya kalau sdh langganan wajib bayar, namanya juga langganan... aplikasi lain juga sama perlakuannya!!!",5,2019,7,10
Pengguna Google,"APLIKASI ANJING!!! udah capek2 ngescan, ngirim email ke komputer. dibawahnya malah ada tulisan scanned by camscanner. MONYET LU TAIK!!! lo kira ada yg peduli gua pake app apa. lo meninggal kelindas truk juga gaada yg peduli. KALAU GUA KETEMU OWNERNYA langsung GUA TUSUK MATANYA SAMPE BERDARAH2 BABI!! Mending hasil scannya bagus ini malah kayak tai hasilnya. Anjing!!! gua sumpahin ga laku aplikasi ini. CUIH!!",1,2019,7,8
Pengguna Google,terbantu saya dengan aplikasi ini disaat printer scan saya rusak dan tiba2 harus buat Laporan dlam PDF sementara saya sudah tak di kantor. tingkatkan lagi ya aplikasi ini.. tpi terlalu bnyak iklan yg lewat....,4,2019,7,2
Pengguna Google,"Sangat membantu,jadi tanpa ngescan pake alat scan cukup pake aplikasi ini saja,tapi tolong tulisan cam scanner di bagian bawah di hilangin aja tanpa bayar min. terima kasih senang pke aplikasi ini",5,2019,6,27
Pengguna Google,"Bener bener aplikasi yang bagus, ga usah bingung lagi scan tulisan jadi pdf, bagus rekomended buat pelajar yang lagi ngurus berkas berbagai pendaftaran.. Cuma hitungan menit jepret jadiin satu pdf dan share :) ✨✨",5,2019,6,5
Pengguna Google,Aplikasi yang sangat bermanfaat dalam mempermudah pekerjaan. Terutama pekerjaan dibidang office yg memerlukan fast scanning. Good job,5,2019,5,31
Pengguna Google,"sangat berguna sekali, apalagi buat km yg kerja. jadi ngga perlu repot"" pakai printer deh. kualitas gambar yg dihasilkan jg bagus.",5,2019,5,12
Pengguna Google,"Bagus. Kalau hasil dipindahkan ketempat lain, masih nampak garis batas bawah. Dan di sudut kiri bawah ada tulisan Scanned with CamScanner..... Cukup mengganggu. Mohon diperbaiki",4,2019,5,9
Pengguna Google,hati hati jika anda berlangganan aplikasi ini ke premium lalu anda menghapus aplikasi ini anda tetap harus mmebayar perbulan apalagi menggunakan kartu kredit pasti auto bayar. jika mau hapus instalan berhenti juga langganan nya di pengaturan,2,2019,4,9
Pengguna Google,"aplikasi gak jelas, gak menyimpan otomatis di file manage, setelah di sinkronisasi filenya malah hilang dan gak bisa diakses lagi, aplikasi aneh!!",1,2019,4,3
Pengguna Google,Tadinya app ini bagus karna gratis tiba2 skrg ko ada tulisan berbayar langganan ya terus tiap q buka app ini lampu flash kamera saya jd error udh gtu gk bsa foto langsung blank aneh banget makanya q uninstall aja,1,2019,3,25
Pengguna Google,"bagus banget, selalu kupake setiap mau ngerjain tugas kampus atau daftar kerja😂. biarpun ada iklan, menurutku tdk mengganggu. Kalo kalian gak mau ada iklan, kalian matikan data seluler kalian. Beres!..",5,2019,3,17
Pengguna Google,"Keren bangett hasilnya jelas, kalau di print jadinya gak kayak hasil foto, bisa di pdf, this is an amazing app 👍👍👍",5,2019,1,5
Pengguna Google,"Aplikasi yang sangat mendukung dokumentasi hardfile penting, jadi kalo mau scaning bisa dimana saja dan berkas apa aja.. sangat dimudahkan",5,2018,12,11
Pengguna Google,Setelah di jadikan pdf.. Ada tulisan camscanner d bawahnya.. Cara hapus nya gimna?? D crop juga nggk bisa.. Terus cara menggabungkan nya menjadi satu gimna min? Tanpa ganti jd pdf..,3,2018,12,7
Pengguna Google,Sudah lama q jadi penggemar setia aplikasi ini. Thanks developer. Dan untuk penyesuaian foto teknya diberi garis biar mudah pengaturan garis tepi dokumen. Tnks,5,2018,11,19
Pengguna Google,Aplikasi yg sangat bagus & cukup membantu kegiatan kantor saat2 urgent & hasil scan cukup bagus. Saran: ukuran file bisa lebih kecil dng kualitas yg tetap bagus,4,2018,11,19
